id,code,name
3498,MTY,"Monterrey, Mexico: General Mariano Escobedo International"
3499,MTZ,"Masada, Israel: Israel Bar Yehuda"
3500,MUA,"Munda, Solomon Islands: Munda Airport"
3501,MUB,"Maun, Botswana: Maun Airport"
3502,MUC,"Munich, Germany: Munich Airport"
3503,MUE,"Kamuela, HI: Waimea-Kohala"
3504,MUG,"Mulege, Mexico: Mulege Airport"
3505,MUH,"Mersa Matruh, Egypt: Mersa Matruh Airport"
3506,MUL,"Moultrie, GA: Spence"
3507,MUN,"Maturin, Venezuela: Maturin Airport"
3508,MUO,"Mountain Home, ID: Mountain Home AFB"
3509,MUR,"Marudi, Malaysia: Marudi Airport"
3510,MUT,"Muscatine, IA: Muscatine Municipal"
3511,MUX,"Multan, Pakistan: Multan International"
3512,MUZ,"Musoma, Tanzania: Musoma Airport"
3513,MVB,"Mvengue, Gabon: Mvengue Airport"
3514,MVC,"Monroeville, AL: Monroe County"
3515,MVD,"Montevideo, Uruguay: Carrasco International"
3516,MVF,"Mossoro, Brazil: Dixsept Rosado"
3517,MVJ,"Mandeville, Jamaica: Marlboro"
3518,MVL,"Morrisville, VT: Morrisville Stowe State"
3519,MVM,"Kayenta, AZ: Kayenta Airport"
3520,MVN,"Mount Vernon, IL: Mount Vernon Airport"
3521,MVR,"Maroua, Cameroon: Salak"
3522,MVW,"Burlington/Mount Vernon, WA: Skagit Regional"
3523,MVY,"Martha''s Vineyard, MA: Martha''s Vineyard Airport"
3524,MVZ,"Masvingo, Zimbabwe: Masvingo International"
3525,MWA,"Marion/Herrin, IL: Williamson County Regional"
3526,MWC,"Milwaukee, WI: Lawrence J Timmerman"
3527,MWD,"Mianwali, Pakistan: Mianwali Airport"
3528,MWH,"Moses Lake, WA: Grant County International"
3529,MWL,"Mineral Wells, TX: Mineral Wells Airport"
3530,MWM,"Windom, MN: Windom Municipal"
3531,MWO,"Middletown, OH: Middletown Regional/Hook Field"
3532,MWQ,"Magwe, Burma: Magway"
3533,MWX,"Muan, South Korea: Muan International"
3534,MWZ,"Mwanza, Tanzania: Mwanza Airport"
3535,MXB,"Masamba, Indonesia: Andi Jemma"
3536,MXC,"Monticello, UT: Monticello Airport"
3537,MXE,"Maxton, NC: Laurinburg-Maxton"
3538,MXF,"Montgomery, AL: Maxwell AFB"
3539,MXG,"Marlboro, MA: Marlboro Airport"
3540,MXH,"Moro, Papua New Guinea: Moro Airport"
3541,MXJ,"Minna, Nigeria: Minna Airport"
3542,MXL,"Mexicali, Mexico: General Rodolfo Sanchez Taboada International"
3543,MXP,"Milan, Italy: Malpensa"
3544,MXS,"Maota, Samoa: Maota Airport"
3545,MXT,"Maintirano, Madagascar: Maintirano Airport"
3546,MXX,"Mora, Sweden: Mora Airport"
3547,MXY,"McCarthy, AK: McCarthy Airport"
3548,MYA,"Moruya, Australia: Moruya Airport"
3549,MYB,"Mayumba, Gabon: Mayumba Airport"
3550,MYC,"Maracay, Venezuela: Maracay Airport"
3551,MYD,"Malindi, Kenya: Malindi Airport"
3552,MYE,"Miyake Jima, Japan: Miyake Jima Airport"
3553,MYF,"San Diego, CA: Montgomery Field"
3554,MYG,"Mayaguana, The Bahamas: Mayaguana Airport"
3555,MYH,"Marble Canyon, AZ: Cliff Dwellers"
3556,MYJ,"Matsuyama, Japan: Matsuyama Airport"
3557,MYK,"May Creek, AK: May Creek Airport"
3558,MYL,"McCall, ID: McCall Municipal"
3559,MYP,"Mary, Turkmenistan: Mary Airport"
3560,MYR,"Myrtle Beach, SC: Myrtle Beach International"
3561,MYT,"Myitkyina, Burma: Myitkyina Airport"
3562,MYU,"Mekoryuk, AK: Mekoryuk Airport"
3563,MYV,"Marysville, CA: Yuba County"
3564,MYW,"Mtwara, Tanzania: Mtwara Airport"
3565,MYY,"Miri, Malaysia: Miri Airport"
3566,MZB,"Mocimboa Da Praia, Mozambique: Mocimboa Da Praia Airport"
3567,MZG,"Makung, Taiwan: Ma Kung AB"
3568,MZI,"Mopti, Mali: Ambodedjo"
3569,MZJ,"Marana, AZ: Pinal Airpark"
3570,MZK,"Marakei, Kiribati: Marakei Airport"
3571,MZL,"Manizales, Colombia: La Nubia"
3572,MZM,"Metz, France: Metz-Nancy Metz-Frescaty"
3573,MZN,"Minj, Papua New Guinea: Minj Airport"
3574,MZO,"Manzanillo, Cuba: Sierra Maestra"
3575,MZR,"Mazar-I-Sherif, Afghanistan: Mazar I Sharif"
3576,MZT,"Mazatlan, Mexico: General Rafael Buelna International"
3577,MZZ,"Marion, IN: Marion Municipal"
3578,N47,"Pottstown, PA: Pottstown Municipal"
3579,N87,"Robbinsville, NJ: Trenton-Robbinsville"
3580,NAA,"Narrabri, Australia: Narrabri Airport"
3581,NAD,"North Adams, MA: Harriman-and-West"
3582,NAG,"Nagpur, India: Dr. Baba Saheb Ambedkar International"
3583,NAK,"Nakhon Ratchasima, Thailand: Nakhon Ratchasima Airport"
3584,NAN,"Nadi, Fiji: Nadi International"
3585,NAO,"Nanchong, China: Nanchong Airport"
3586,NAP,"Naples, Italy: Capodichino"
3587,NAS,"Nassau, The Bahamas: Lynden Pindling International"
3588,NAT,"Natal, Brazil: Augusto Severo International"
3589,NAU,"Napuka Islnd, French Polynesia: Napuka"
3590,NAV,"Nevsehir, Turkey: Nevsehir Airport"
3591,NAX,"Kapolei, HI: Barbers Point NAS"
3592,NAZ,"Star Harbour, Solomon Islands: Nana"
3593,NBA,"Nambaiyufa, Papua New Guinea: Nambaiyufa Airport"
3594,NBC,"Naberevnye Chelny, Russia: Begishevo"
3595,NBG,"New Orleans, LA: New Orleans NAS JRB"
3596,NBJ,"Newburgh, NY: Newburgh Airport"
3597,NBO,"Nairobi, Kenya: Nairobi Jomo Kenyatta International"
3598,NBU,"Glenview, IL: Glenview NAS"
3599,NBW,"Guantanamo, Cuba: Guantanamo Bay NS"
3600,NC1,"Gastonia, NC: Gastonia Municipal"
3601,NC2,"Smithfield, NC: Johnston County"
3602,NC3,"Shelby, NC: Shelby-Cleveland County Regional"
3603,NC4,"Currituck, NC: Currituck County Regional"
3604,NC5,"Kenansville, NC: Duplin County"
3605,NC6,"Oxford, NC: Henderson Oxford"
3606,NC7,"Beaufort, NC: Michael J. Smith Field"
3607,NC8,"Burlington, NC: Burlington Alamance Regional"
3608,NCA,"North Caicos, Turks and Caicos Islands: North Caicos Airport"
3609,NCE,"Nice, France: Nice Cote d''Azur"
3610,NCH,"Nachingwea, Tanzania: Nachingwea Airport"
3611,NCI,"Necocli, Colombia: Necocli Airport"
3612,NCL,"Newcastle, United Kingdom: Newcastle Airport"
3613,NCN,"Chenega, AK: Chenega Bay"
3614,NCO,"North Kingstown, RI: Quonset State Air Reserve National Guard Helipad"
3615,NCP,"Subic Bay, Philippines: Cubi Point NAS"
3616,NCQ,"Marietta, GA: Dobbins ARB"
3617,NCS,"Newcastle, South Africa: Newcastle Airport"
3618,NCT,"Nicoya, Costa Rica: Nicoya Airport"
3619,NCU,"Nukus, Uzbekistan: Nukus Airport"
3620,NCY,"Annecy, France: Annecy Meythet"
3621,ND1,"Kindred, ND: Hamry Field"
3622,NDB,"Nouadhibou, Mauritania: Nouadhibou Airport"
3623,NDC,"Nanded, India: Nanded Airport"
3624,NDJ,"Ndjamena, Chad: Ndjamena Hassan Djamous"
3625,NDL,"Ndele, Central African Republic: Ndele Airport"
3626,NDR,"Nador, Morocco: El Aroui International"
3627,NDZ,"Cuxhaven, Germany: Nordholz-Spieka"
3628,NE1,"Gothenburg, NE: Quinn Field"
3629,NE2,"Blair, NE: Blair Municipal"
3630,NEA,"Brunswick, GA: Glynco NAS"
3631,NEG,"Negril, Jamaica: Negril Airport"
3632,NEK,"Nekempte, Ethiopia: Nekempte Airport"
3633,NEL,"Lakehurst, NJ: Lakehurst/Maxfield Field"
3634,NER,"Neryungri, Russia: Neryungri Airport"
3635,NET,"New Bight, The Bahamas: New Bight Airport"
3636,NEU,"Sam Neua, Laos: Samneua"
3637,NEV,"Nevis, Saint Kitts and Nevis: Vance Winkworth Amory"
3638,NEW,"New Orleans, LA: Lakefront"
3639,NFL,"Fallon, NV: Fallon NAS"
3640,NGA,"Young, Australia: Young Airport"
3641,NGB,"Ningbo, China: Lishe"
3642,NGC,"Grand Canyon, AZ: North Rim"
3643,NGD,"Anegada, British Virgin Islands: Auguste George"
3644,NGE,"N''Gaoundere, Cameroon: N''Gaoundere Airport"
3645,NGF,"Kaneohe, HI: Kaneohe Bay MCAS"
3646,NGM,"Guam, TT: Agana NAS"
3647,NGO,"Nagoya, Japan: Chubu Centrair International"
3648,NGP,"Corpus Christi, TX: Corpus Christi NAS"
3649,NGS,"Nagasaki, Japan: Nagasaki Airport"
3650,NGU,"Norfolk, VA: Norfolk NS"
3651,NGZ,"Alameda, CA: Alameda NAS"
3652,NH1,"Hampton, NH: Hampton Airfield"
3653,NHA,"Nha-Trang, Vietnam: Nha Trang"
3654,NHD,"Dubai, United Arab Emirates: Minhad AB"
3655,NHK,"Patuxent River, MD: Patuxent River NAS"
3656,NHT,"Northolt, United Kingdom: RAF Northolt"
3657,NHV,"Nuku Hiva, French Polynesia: Nuku Hiva Fr.Poly."
3658,NHZ,"Brunswick, ME: Brunswick Executive"
3659,NIA,"Nimba, Liberia: Nimba Airport"
3660,NIB,"Nikolai, AK: Nikolai Airport"
3661,NIC,"Nicosia, Cyprus: Nicosia Airport"
3662,NIE,"Niblack, AK: Niblack Airport"
3663,NIG,"Nikunau, Kiribati: Nikunau Airport"
3664,NIM,"Niamey, Niger: Diori Hamani"
3665,NIN,"Ninilchik, AK: Ninilchik Airport"
3666,NIP,"Jacksonville, FL: Jacksonville NAS"
3667,NIS,"Simberi Island, Papua New Guinea: Simberi"
3668,NIT,"Niort, France: Niort Airport"
3669,NIX,"Nioro, Mali: Nioro Airport"
3670,NJ1,"Berlin, NJ: Camden County"
3671,NJ2,"West Creek, NJ: Eagles Nest"
3672,NJ3,"Somerville, NJ: Somerset"
3673,NJ4,"Ocean City, NJ: Ocean City Municipal"
3674,NJ5,"Sussex, NJ: Sussex Airport"
3675,NJA,"Atsugi, Japan: Atsugi NAF"
3676,NJC,"Nizhnevartovsk, Russia: Nizhnevartovsk Airport"
3677,NJF,"Al Najaf, Iraq: Al Najaf Airport"
3678,NJK,"El Centro, CA: El Centro NAF"
3679,NKA,"Nkan, Gabon: Nkan Airport"
3680,NKC,"Nouakchott, Mauritania: Nouakchott Airport"
3681,NKG,"Nanjing, China: Lukou"
3682,NKI,"Naukiti, AK: Naukiti Airport"
3683,NKM,"Nagoya, Japan: Nagoya Airport"
3684,NKN,"Nankina, Papua New Guinea: Nankina Airport"
3685,NKS,"Nkongsamba, Cameroon: Nkongsamba Airport"
3686,NKT,"Cherry Point, NC: Cherry Point MCAS"
3687,NKV,"Nichen Cove, AK: Nichin Cove Seaplane Base"
3688,NKW,"Diego Garcia, British Indian Ocean Territory: Diego Garcia Nsf"
3689,NKX,"San Diego, CA: Miramar MCAS"
3690,NLA,"Ndola, Zambia: Ndola Airport"
3691,NLC,"Lemoore, CA: Lemoore NAS"
3692,NLD,"Nuevo Laredo, Mexico: Quetzalcoatl International"
3693,NLG,"Nelson Lagoon, AK: Nelson Lagoon Airport"
3694,NLK,"Norfolk Island, Australia: Norfolk Island International"
3695,NLO,"Kinshasa, Congo (Kinshasa): N''Dolo"
3696,NLP,"Nelspruit, South Africa: Nelspruit Airport"
3697,NLS,"Nicholson, Australia: Nicholson Station"
3698,NMC,"Norman''s Cay, The Bahamas: Norman''s Cay Airport"
3699,NME,"Nightmute, AK: Nightmute Airport"
3700,NMG,"San Miguel, Panama: San Miguel Airport"
3701,NNA,"Kenitra, Morocco: Kenitra Airport"
3702,NNG,"Nanning, China: Wuxu"
3703,NNK,"Naknek, AK: Naknek Airport"
3704,NNL,"Nondalton, AK: Nondalton Airport"
3705,NNU,"Nanuque, Brazil: Nanuque Airport"
3706,NNY,"Nanyang, China: Nanyang East"
3707,NOA,"Nowra, Australia: Nowra Airport"
3708,NOC,"Connaught, Ireland: Ireland West Airport Knock"
3709,NOG,"Nogales, Mexico: Nogales International"
3710,NON,"Nonouti, Kiribati: Nonouti Airport"
3711,NOP,"Mactan Island, Philippines: Nab"
3712,NOR,"Nordfjordur, Iceland: Nordfjordur Airport"
3713,NOS,"Nossi-Be, Madagascar: Fascene"
3714,NOT,"Novato, CA: Gnoss Field"
3715,NOU,"Noumea, New Caledonia: Noumea La Tontouta"
3716,NOV,"Huambo, Angola: Huambo Airport"
3717,NPA,"Pensacola, FL: Pensacola NAS"
3718,NPE,"Napier, New Zealand: Napier Airport"
3719,NPL,"New Plymouth, New Zealand: New Plymouth Airport"
3720,NPT,"Newport, RI: Newport State"
3721,NQA,"Millington, TN: Millington Regional Jetport"
3722,NQI,"Kingsville, TX: Kingsville NAS"
3723,NQN,"Neuquen, Argentina: Presidente Peron"
3724,NQX,"Key West, FL: Key West NAS"
3725,NQY,"Newquay, United Kingdom: Newquay Airport"
3726,NRA,"Narrandera, Australia: Narrandera Airport"
3727,NRB,"Mayport, FL: Mayport NS"
3728,NRI,"Afton, OK: Grand Lake Regional"
3729,NRK,"Norrkoping, Sweden: Kungsangen"
3730,NRL,"North Ronaldsay, United Kingdom: North Ronaldsay Airport"
3731,NRR,"Ceiba, PR: Roosevelt Roads NAS"
3732,NRT,"Tokyo, Japan: Narita International"
3733,NSA,"Noosa, Australia: Noosa Aust."
3734,NSB,"Bimini, The Bahamas: North Seaplane Base"
3735,NSE,"Milton, FL: Whiting Field NAS North"
3736,NSF,"Camp Springs, MD: Joint Base Andrews"
3737,NSI,"Yaounde, Cameroon: Yaounde Nsimalen"
3738,NSL,"Merritt Island, FL: NASA Shuttle Landing Facility"
3739,NSN,"Nelson, New Zealand: Nelson Airport"
3740,NSO,"Scone, Australia: Scone Airport"
3741,NST,"Nakhon Si Thammarat, Thailand: Nakhon Si Thammarat Airport"
3742,NSY,"Sigonella, Italy: Sigonella Airport"
3743,NT1,"Snap Lake, Canada: Snap Lake Mine/Debeers"
3744,NT2,"Colomac, Canada: Colomac Airport"
3745,NTD,"Port Hueneme, CA: Point Mugu NAS"
3746,NTE,"Nantes, France: Nantes Atlantique"
3747,NTL,"Newcastle, Australia: Williamtown"
3748,NTN,"Normanton, Australia: Normanton Airport"
3749,NTO,"Santo Antao, Cape Verde: Santo Antao Airport"
3750,NTQ,"Wajima, Japan: Noto"
3751,NTR,"Monterrey, Mexico: Del Norte International"
3752,NTU,"Oceana, VA: Oceana NAS"
3753,NTY,"Sun City, South Africa: Pilanesberg International"
3754,NUE,"Nuremberg, Germany: Nurnberg"
3755,NUG,"Nuguria, Papua New Guinea: Nuguria Airport"
3756,NUI,"Nuiqsut, AK: Nuiqsut Airport"
3757,NUL,"Nulato, AK: Nulato Airport"
3758,NUN,"Pensacola, FL: Saufley Field NOLF"
3759,NUP,"Nunapitchuk, AK: Nunapitchuk Airport"
3760,NUQ,"Mountain View, CA: Moffett Federal Airfield"
3761,NUW,"Whidbey Island, WA: Whidbey Island NAS"
3762,NV1,"Overton, NV: Perkins Field"
3763,NV2,"Jean, NV: Jean Airport"
3764,NV3,"Searchlight, NV: Searchlight Airport"
3765,NVA,"Neiva, Colombia: Benito Salas"
3766,NVD,"Nevada, MO: Nevada Municipal"
3767,NVI,"Navoi, Uzbekistan: Navoi Airport"
3768,NVK,"Narvik, Norway: Narvik Airport"
3769,NVT,"Navegantes, Brazil: Ministro Victor Konder International"
3770,NWI,"Norwich, United Kingdom: Norwich Airport"
3771,NXX,"Willow Grove, PA: Willow Grove NAS JRB"
3772,NY1,"Kingston, NY: Kingston Ulster"
3773,NY2,"Fulton, NY: Oswego County"
3774,NY3,"Oneonta, NY: F and F Airpark Inc"
3775,NY4,"Potsdam, NY: Potsdam Municipal"
3776,NY5,"Millbrook, NY: Sky Acres"
3777,NY6,"Johnstown, NY: Fulton County"
3778,NY7,"Skaneateles, NY: Skaneateles Aero Drome"
3779,NY8,"Mattituck, NY: Mattituck Airport"
3780,NY9,"Hornell, NY: Hornell Municipal"
3781,NYC,"New York, NY: New York City Metropolitan Area"
3782,NYL,"Yuma, AZ: Yuma MCAS/Yuma International"
3783,NYO,"Nykoping, Sweden: Skavsta"
3784,NYU,"Nyaung-U, Burma: Bagan"
3785,NZC,"Jacksonville, FL: Cecil"
3786,NZJ,"Santa Ana, CA: El Toro MCAS"
3787,NZW,"South Weymouth, MA: South Weymouth NAS"
3788,NZY,"San Diego, CA: North Island NAS"
3789,O85,"Redding, CA: Benton Field"
3790,OAG,"Orange, Australia: Orange Airport"
3791,OAI,"Bagram, Afghanistan: Bagram Airport"
3792,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis"
3793,OAK,"Oakland, CA: Metropolitan Oakland International"
3794,OAM,"Oamaru, New Zealand: Oamaru Airport"
3795,OAN,"Olanchito, Honduras: El Arrayan"
3796,OAX,"Oaxaca, Mexico: Xoxocotlan International"
3797,OBC,"Obock, Djibouti: Obock Airport"
3798,OBE,"Okeechobee, FL: Okeechobee County"
3799,OBF,"Oberpfaffenhofen, Germany: Oberpfaffenhofen Airport"
3800,OBO,"Obihiro, Japan: Obihiro Airport"
3801,OBS,"Aubenas, France: Aubenas Airport"
3802,OBT,"Oakland, MD: Garrett County"
3803,OBU,"Kobuk, AK: Kobuk Airport"
3804,OCA,"Key Largo, FL: Ocean Reef Club"
3805,OCE,"Ocean City, MD: Ocean City Municipal"
3806,OCF,"Ocala, FL: Ocala International-Jim Taylor Field"
3807,OCH,"Nacogdoches, TX: A L Mangham Jr. Regional"
3808,OCI,"Oceanic, AK: Thumb Bay"
3809,OCJ,"Ocho Rios, Jamaica: Boscobel"
3810,OCN,"Oceanside, CA: Oceanside Municipal"
3811,OCW,"Washington, NC: Warren Field"
3812,ODA,"Ouadda, Central African Republic: Ouadda Airport"
3813,ODB,"Cordoba, Spain: Cordoba Airport"
3814,ODD,"Oodnadatta, Australia: Oodnadatta Airport"
3815,ODE,"Odense, Denmark: Odense Airport"
3816,ODM,"Oakland, MD: Oakland Airport"
3817,ODS,"Odessa, Ukraine: Odessa International"
3818,ODW,"Oak Harbor, WA: A.J. Eisenberg"
3819,OEC,"Oecusse, Timor-Leste: Oecusse Airport"
3820,OEO,"Osceola, WI: L O Simenstad Municipal"
3821,OER,"Oernskoeldsvik, Sweden: Ornskoldsvik"
3822,OFF,"Omaha, NE: Offutt AFB"
3823,OFK,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field"
3824,OFU,"Ofu, TT: Ofu Airport"
3825,OGA,"Ogallala, NE: Searle Field"
3826,OGB,"Orangeburg, SC: Orangeburg Municipal"
3827,OGD,"Ogden, UT: Ogden-Hinckley"
3828,OGG,"Kahului, HI: Kahului Airport"
3829,OGN,"Yonaguni, Japan: Yonaguni Airport"
3830,OGS,"Ogdensburg, NY: Ogdensburg International"
3831,OH1,"Washington Court House, OH: Fayette County"
3832,OH2,"Bellefontaine, OH: Bellefontaine Regional"
3833,OH3,"Chillicothe, OH: Ross County"
3834,OH4,"Marysville, OH: Union County"
3835,OH5,"Cincinnati, OH: Cincinnati - Blue Ash"
3836,OH6,"Ravenna, OH: Portage County"
3837,OH7,"Kent, OH: Kent State University"
3838,OH8,"Bluffton, OH: Bluffton Airport"
3839,OH9,"Medina, OH: Medina Municipal"
3840,OHA,"Ohakea, New Zealand: Ohakea Airport"
3841,OHC,"Northeast Cape, AK: Northeast Cape AFS"
3842,OHD,"Ohrid, Macedonia: Ohrid Airport"
3843,OHI,"Oshakati, Namibia: Oshakati Airport"
3844,OHR,"Wyk Auf Fohr, Germany: Wyk Auf Fohr Airport"
3845,OIC,"Norwich, NY: Eaton"
3846,OIM,"Oshima Islands, Japan: Oshima"
3847,OIT,"Oita, Japan: Oita Airport"
3848,OJC,"Olathe, KS: Johnson County Executive"
3849,OKA,"Okinawa, Japan: Naha"
3850,OKC,"Oklahoma City, OK: Will Rogers World"
3851,OKD,"Sapporo, Japan: Okadama"
3852,OKJ,"Okayama, Japan: Okayama Airport"
3853,OKK,"Kokomo/Logansport/Peru, IN: Kokomo Municipal"
3854,OKN,"Okondja, Gabon: Okondja Airport"
3855,OKO,"Tokyo, Japan: Yokota AB"
3856,OKR,"Yorke Island, Australia: Yorke Island Airport"
3857,OKY,"Oakey, Australia: Oakey Airport"
3858,OLA,"Orland, Norway: Orland Airport"
3859,OLB,"Olbia, Italy: Olbia Costa Smeralda"
3860,OLE,"Olean, NY: Cattaraugus County-Olean"
3861,OLF,"Wolf Point, MT: L. M. Clayton"
3862,OLH,"Old Harbor, AK: Old Harbor Airport"
3863,OLI,"Olafsvik, Iceland: Rif"
3864,OLM,"Olympia, WA: Olympia Regional"
3865,OLO,"Olomouc, Czech Republic: Olomouc Airport"
3866,OLP,"Olympic Dam, Australia: Olympic Dam Airport"
3867,OLS,"Nogales, AZ: Nogales International"
3868,OLU,"Columbus, NE: Columbus Municipal"
3869,OLV,"Olive Branch, MS: Olive Branch Airport"
3870,OMA,"Omaha, NE: Eppley Airfield"
3871,OMB,"Omboue, Gabon: Omboue Airport"
3872,OMC,"Ormoc, Philippines: Ormoc Airport"
3873,OME,"Nome, AK: Nome Airport"
3874,OMH,"Urmieh, Iran: Uromiyeh"
3875,OMK,"Omak, WA: Omak Airport"
3876,OML,"Omkalai, Papua New Guinea: Omkalai Airport"
3877,OMO,"Mostar, Bosnia and Herzegovina: Mostar Airport"
3878,OMR,"Oradea, Romania: Oradea Airport"
3879,OMS,"Omsk, Russia: Tsentralny"
3880,ON1,"Collingwood, Canada: Collingwood Airport"
3881,ONA,"Winona, MN: Winona Municipal/Max Conrad Field"
3882,OND,"Ondangwa, Namibia: Ondangwa Airport"
3883,ONG,"Mornington Island, Australia: Mornington Island Airport"
3884,ONH,"Oneonta, NY: Oneonta Municipal"
3885,ONJ,"Odate Noshiro, Japan: Odate Noshiro Airport"
3886,ONL,"O''Neill, NE: The O''Neill Municipal-John L. Baker Field"
3887,ONM,"Socorro, NM: Socorro Municipal"
3888,ONN,"Onion Bay, AK: Onion Bay Airport"
3889,ONO,"Ontario, OR: Ontario Municipal"
3890,ONP,"Newport, OR: Newport Municipal"
3891,ONT,"Ontario, CA: Ontario International"
3892,ONX,"Colon, Panama: Enrique Adolfo Jimenez"
3893,OOB,"Cobol, AK: Cobol Alaska/Scaled/"
3894,OOK,"Toksook, AK: Toksook Bay"
3895,OOL,"Gold Coast, Australia: Gold Coast Airport"
3896,OOM,"Cooma, Australia: Cooma Airport"
3897,OPF,"Miami, FL: Opa-locka Executive"
3898,OPH,"Ophir, AK: Ophir Airport"
3899,OPO,"Porto, Portugal: Porto Airport"
3900,OQA,"McDonald Lake, AK: McDonald Lake Airport"
3901,OQB,"Bible Camp, AK: Bible Camp Airport"
3902,OQC,"Cinder River Lodge, AK: Cinder River Lodge Airport"
3903,OQF,"Lemesurier Island, AK: Lemesurier Island Airport"
3904,OQG,"Tracy Arm, AK: Tracy Arm Airport"
3905,OQI,"Vrems, AK: Vrems Airport"
3906,OQK,"Akolik, AK: Akolik Airport"
3907,OQL,"Mels, AK: Mels Airport"
3908,OQM,"Meshik, AK: Meshik Airport"
3909,OQN,"Telaquana Lake, AK: Telaquana Lake Airport"
3910,OQO,"Chelatna Lake Lodge, AK: Chelatna Lake Lodge Airport"
3911,OQP,"Pumice, AK: Pumice Airport"
3912,OQQ,"Port Alsworth, AK: Points Alsworth"
3913,OQR,"Twin Lakes, AK: Twin Lakes Airport"
3914,OQS,"Sandy, AK: Sandy Airport"
3915,OQU,"Waterkloof, South Africa: Waterkloof AFB"
3916,OQV,"Shirleyville, AK: Shirleyville Airport"
3917,OQW,"Doug Carney Strip, AK: Doug Carney Strip Airport"
3918,OQX,"Shisholik, AK: Shisholik Airport"
3919,OQY,"Sivinuvik, AK: Camp Sivinuvik"
3920,OQZ,"American Creek, AK: American Creek Airport"
3921,OR1,"Grants Pass, OR: Grants Pass Airport"
3922,OR2,"Gleneden, OR: Siletz Bay State"
3923,OR3,"Florence, OR: Florence Municipal"
3924,OR4,"Bend, OR: Bend Municipal"
3925,ORB,"Orebro, Sweden: Orebro Airport"
3926,ORC,"Orocue, Colombia: Orocue Airport"
3927,ORD,"Chicago, IL: Chicago O''Hare International"
3928,ORF,"Norfolk, VA: Norfolk International"
3929,ORG,"Paramaribo, Suriname: Zorg en Hoop"
3930,ORH,"Worcester, MA: Worcester Regional"
3931,ORI,"Port Lions, AK: Port Lions Airport"
3932,ORK,"Cork, Ireland: Cork Airport"
3933,ORL,"Orlando, FL: Executive"
3934,ORN,"Oran, Algeria: Ahmed Benbella"
3935,ORP,"Orapa, Botswana: Orapa Airport"
3936,ORT,"Northway, AK: Northway Airport"
3937,ORU,"Oruro, Bolivia: Juan Mendoza"
3938,ORV,"Noorvik, AK: Robert/Bob/Curtis Memorial"
3939,ORY,"Paris, France: Paris Orly"
3940,ORZ,"Orange Walk, Belize: Orange Walk Airport"
3941,OSA,"Osaka, Japan: Osaka Metropolitan Area"
